File	N.modules	Modularity
M_wang_GC1.txt	4	0.181818	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.314815	
M_wang_GC1.txt	3	0.314815	
M_wang_GC1.txt	3	0.295000	
M_wang_GC1.txt	4	0.418367	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.325000	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.364198	
M_wang_GC1.txt	3	0.388889	
M_wang_GC1.txt	2	0.210744	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	3	0.388889	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	2	0.210744	
M_wang_GC1.txt	2	0.214876	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	2	0.468750	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.271605	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	2	0.210744	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.210744	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.500000	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	3	0.333333	
M_wang_GC1.txt	2	0.314050	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.479592	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	3	0.500000	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	3	0.235000	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	3	0.290123	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.414062	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.448980	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	3	0.351562	
M_wang_GC1.txt	3	0.479592	
M_wang_GC1.txt	3	0.345679	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.327160	
M_wang_GC1.txt	3	0.235000	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.520408	
M_wang_GC1.txt	3	0.204861	
M_wang_GC1.txt	2	0.210744	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	3	0.290123	
M_wang_GC1.txt	3	0.327160	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.235000	
M_wang_GC1.txt	3	0.271605	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	3	0.156805	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	3	0.285000	
M_wang_GC1.txt	2	0.214876	
M_wang_GC1.txt	3	0.520408	
M_wang_GC1.txt	3	0.235000	
M_wang_GC1.txt	2	0.364198	
M_wang_GC1.txt	4	0.418367	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.414062	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	4	0.375000	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.285000	
M_wang_GC1.txt	3	0.479592	
M_wang_GC1.txt	3	0.204861	
M_wang_GC1.txt	2	0.364198	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.448980	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.252066	
M_wang_GC1.txt	3	0.290123	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.333333	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	3	0.364198	
M_wang_GC1.txt	3	0.204861	
M_wang_GC1.txt	4	0.156250	
M_wang_GC1.txt	4	0.375000	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	4	0.198347	
M_wang_GC1.txt	3	0.252066	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	4	0.205000	
M_wang_GC1.txt	4	0.418367	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.235000	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.414062	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	3	0.479592	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	4	0.375000	
M_wang_GC1.txt	3	0.479592	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.231405	
M_wang_GC1.txt	3	0.314815	
M_wang_GC1.txt	3	0.500000	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.314815	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	3	0.666667	
M_wang_GC1.txt	3	0.414062	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	3	0.370370	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	3	0.202479	
M_wang_GC1.txt	3	0.500000	
M_wang_GC1.txt	3	0.290123	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	2	0.210744	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.327160	
M_wang_GC1.txt	4	0.198347	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	3	0.479592	
M_wang_GC1.txt	4	0.156250	
M_wang_GC1.txt	3	0.479592	
M_wang_GC1.txt	3	0.314815	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.271605	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	4	0.277778	
M_wang_GC1.txt	3	0.406250	
M_wang_GC1.txt	2	0.210744	
M_wang_GC1.txt	4	0.328125	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	2	0.210744	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	2	0.364198	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	3	0.314815	
M_wang_GC1.txt	3	0.314815	
M_wang_GC1.txt	3	0.414062	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	3	0.327160	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	3	0.351562	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.414062	
M_wang_GC1.txt	3	0.260331	
M_wang_GC1.txt	4	0.328125	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.290123	
M_wang_GC1.txt	4	0.328125	
M_wang_GC1.txt	3	0.414062	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.406250	
M_wang_GC1.txt	3	0.320000	
M_wang_GC1.txt	3	0.520408	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.345679	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.414062	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.204861	
M_wang_GC1.txt	3	0.327160	
M_wang_GC1.txt	3	0.285000	
M_wang_GC1.txt	3	0.611111	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	2	0.210744	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.351562	
M_wang_GC1.txt	4	0.418367	
M_wang_GC1.txt	4	0.541667	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.406250	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.204861	
M_wang_GC1.txt	3	0.290123	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	4	0.181818	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.351562	
M_wang_GC1.txt	3	0.290123	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	2	0.364198	
M_wang_GC1.txt	3	0.285000	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.314815	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	3	0.290123	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.333333	
M_wang_GC1.txt	3	0.271605	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	4	0.205000	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.364198	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.285000	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	2	0.210744	
M_wang_GC1.txt	3	0.235000	
M_wang_GC1.txt	3	0.271605	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	2	0.210744	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.314815	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.156805	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.290123	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	4	0.328125	
M_wang_GC1.txt	4	0.541667	
M_wang_GC1.txt	3	0.320000	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.260000	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.290123	
M_wang_GC1.txt	3	0.414062	
M_wang_GC1.txt	3	0.448980	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	2	0.214876	
M_wang_GC1.txt	3	0.219008	
M_wang_GC1.txt	4	0.121302	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.333333	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	4	0.152778	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	2	0.210744	
M_wang_GC1.txt	2	0.214876	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	2	0.355000	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	4	0.198347	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	2	0.468750	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	3	0.290123	
M_wang_GC1.txt	3	0.314815	
M_wang_GC1.txt	4	0.156250	
M_wang_GC1.txt	3	0.252066	
M_wang_GC1.txt	4	0.198347	
M_wang_GC1.txt	3	0.406250	
M_wang_GC1.txt	3	0.290123	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.252066	
M_wang_GC1.txt	3	0.320000	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.314815	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	4	0.121302	
M_wang_GC1.txt	4	0.121302	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	2	0.210744	
M_wang_GC1.txt	3	0.295000	
M_wang_GC1.txt	2	0.314050	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	2	0.364198	
M_wang_GC1.txt	3	0.370370	
M_wang_GC1.txt	4	0.277778	
M_wang_GC1.txt	2	0.210744	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	2	0.364198	
M_wang_GC1.txt	4	0.418367	
M_wang_GC1.txt	2	0.345679	
M_wang_GC1.txt	4	0.418367	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	3	0.204861	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	4	0.156250	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	3	0.611111	
M_wang_GC1.txt	3	0.500000	
M_wang_GC1.txt	3	0.364198	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	2	0.280992	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	2	0.218750	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	4	0.277778	
M_wang_GC1.txt	3	0.364198	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	2	0.189349	
M_wang_GC1.txt	3	0.314815	
M_wang_GC1.txt	3	0.414062	
M_wang_GC1.txt	2	0.367188	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.235000	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	2	0.364198	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	4	0.277778	
M_wang_GC1.txt	3	0.235000	
M_wang_GC1.txt	3	0.364198	
M_wang_GC1.txt	3	0.235000	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	3	0.406250	
M_wang_GC1.txt	3	0.320000	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.290123	
M_wang_GC1.txt	4	0.235000	
M_wang_GC1.txt	3	0.367188	
M_wang_GC1.txt	4	0.418367	
M_wang_GC1.txt	3	0.252066	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.271605	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	4	0.277778	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.479592	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.320000	
M_wang_GC1.txt	4	0.198347	
M_wang_GC1.txt	3	0.114796	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.445312	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	4	0.156250	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	4	0.198347	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.459184	
M_wang_GC1.txt	3	0.204861	
M_wang_GC1.txt	2	0.210744	
M_wang_GC1.txt	4	0.343750	
M_wang_GC1.txt	3	0.398438	
M_wang_GC1.txt	3	0.406250	
M_wang_GC1.txt	3	0.285000	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.235000	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.308642	
M_wang_GC1.txt	3	0.445312	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.382812	
M_wang_GC1.txt	3	0.271605	
M_wang_GC1.txt	4	0.156250	
M_wang_GC1.txt	2	0.280000	
M_wang_GC1.txt	4	0.245000	
M_wang_GC1.txt	3	0.231405	
M_wang_GC1.txt	3	0.327160	
M_wang_GC1.txt	3	0.252066	
M_wang_GC1.txt	3	0.235000	
M_wang_GC1.txt	3	0.414062	
