"Oecophylla_smaragdina"	"Crematogaster_fusca"	"Anonychomyrma_gilberti"	"Crematogaster_pythia"	"Polyrhachis_foreli"	"Technomyrmex_albipes_"	"Paratrechina_vaga"	"Pheidole_platypus"	"Monomorium_floricola"	"Camponotus_vitreus"	"Leptomyrmex_unicolor"	"Tetramorium_validiusculum"	"Polyrhachis_sp1_M_PA_004"	"Turneria_bidentata"	"Rhoptromyrmex_wroughtonii"	"Polyrhachis_sp2_M_PA_004"	"Polyrhachis_yorkana"	"Tapinoma_melanocephalum"	"Camponotus_sp1_M_PA_004"	"Tetraponera_nitida"	"Crematogaster_sp1_M_PA_004"	"Camponotus_sp2_M_PA_004"	"Paratrechina_minutula"	"Pheidole_impressiceps"	"Pheidole_sp1_M_PA_004"	"Polyrhachis_sp3_M_PA_004"	"Monomorium_intrudens"	"Polyrhachis_sp4_M_PA_004"	"Tapinoma_minutum"	"Tetramorium_insolens"	"Echinopla_australis"	"Monomorium_fieldi"	"Odontomachus_cephalotes"	"Polyrhachis_cupreata"	"Polyrhachis_mucronata"	"Polyrhachis_thusnelda"	"Rhytidoponera_spoliata"	"Camponotus_sp3_M_PA_004"	"Podomyrma_sp1_M_PA_004"	"Polyrhachis_delicata"	"Strumigenys_guttulata"	"Merremia_peltata"	"Flagellaria_indica"	"Macaranga_involucrata_subsp._mallotoides"	"Homalanthus_novoguineensis"	"Entada_phaseoloides"	"Ardisia_pachyrrhachis"	"Ipomoea_indica"	"Rockinghamia_angustifolia"	"Syzygium_erythrocalyx"	"Cryptocarya_murrayi"	"Ichnocarpus_frutescens"	"Normanbya_normanbyi"	"Dysoxylum_pettigrewianum"	"Endospermum_myrmecophilum"	"Licuala_ramsayi"	"Castanospermum_australe"	"Archontophoenix_alexandrae"	"Cardwellia_sublimis"	"Clerodendrum_tracyanum"	"Mallotus_mollissimus"	"Smilax_cf._australis"	"Elaeocarpus_angustifolius"	"Glochidion_philippicum"	"Wrightia_laevis_subsp._millgar"	"Adenia_heterophylla"	"Ficus_septica"	"Jasminum_didymum"	"Macaranga_tanarius"	"Mucuna_gigantea"	"Pachygone_longifolia"	"Passiflora_sp._indet."	"Syzygium_sayeri"	"Trichosanthes_pentaphylla"	"Dysoxylum_papuanum"	"Euodia_sp1_M_PA_004"	"Syzygium_gustavioides"	"Unidentified_sp1_M_PA_004"	"Aleurites_rockinghamensis"	"Crotalaria_sp1_M_PA_004"	"Cryptocarya_hypospodia"	"Dysoxylum_mollissimum_subsp._molle"	"Embelia_caulialata"	"Mallotus_paniculatus"	"Neosepicaea_jucunda"	"Stephania_japonica"	"Syzygium_cormiflorum"	"Toona_ciliata"	"Urena_lobata"
"Ardisia_pachyrrhachis"	0	0.116666666666667	0.0166666666666667	0.0166666666666667	0	0.0166666666666667	0.05	0.0666666666666667	0.0333333333333333	0	0	0.05	0.05	0	0	0	0.0166666666666667	0.0166666666666667	0.0333333333333333	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ipomoea_indica"	0	0.107142857142857	0	0.0535714285714286	0.0178571428571429	0.0357142857142857	0.0357142857142857	0.0178571428571429	0.0535714285714286	0	0	0.0178571428571429	0	0	0.0178571428571429	0.0357142857142857	0.0178571428571429	0.0357142857142857	0.0178571428571429	0	0	0	0.0178571428571429	0	0	0	0	0	0	0.0178571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rockinghamia_angustifolia"	0.0454545454545455	0.0909090909090909	0.0909090909090909	0.0454545454545455	0.0454545454545455	0	0	0	0.0454545454545455	0	0	0	0	0	0	0.0909090909090909	0	0	0	0	0	0	0.0454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syzygium_erythrocalyx"	0.0263157894736842	0.105263157894737	0.210526315789474	0.0263157894736842	0	0	0	0	0.0263157894736842	0	0	0	0	0	0	0.0526315789473684	0	0	0	0	0.0263157894736842	0	0	0.0263157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cryptocarya_murrayi"	0.0277777777777778	0.0277777777777778	0	0.0277777777777778	0.111111111111111	0.0277777777777778	0	0	0.0555555555555556	0.0277777777777778	0.0555555555555556	0	0	0.0555555555555556	0	0.0277777777777778	0	0	0	0.0277777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ichnocarpus_frutescens"	0	0.0294117647058824	0.0882352941176471	0	0.147058823529412	0.0294117647058824	0	0	0	0.0588235294117647	0.0294117647058824	0	0.0588235294117647	0	0	0	0.0294117647058824	0	0	0.0294117647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Normanbya_normanbyi"	0.147058823529412	0.0294117647058824	0	0	0.176470588235294	0	0	0	0	0	0.117647058823529	0	0	0	0	0.0294117647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dysoxylum_pettigrewianum"	0	0.0666666666666667	0.0333333333333333	0	0	0	0.0666666666666667	0	0.0333333333333333	0	0	0	0.0333333333333333	0.0666666666666667	0	0	0.0333333333333333	0.0666666666666667	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Endospermum_myrmecophilum"	0	0.0416666666666667	0	0	0	0.0416666666666667	0.125	0.0833333333333333	0	0	0	0.0833333333333333	0	0	0.0833333333333333	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Licuala_ramsayi"	0.166666666666667	0	0.0416666666666667	0.0416666666666667	0.0833333333333333	0.0416666666666667	0	0	0	0	0.0833333333333333	0	0	0	0	0.0416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Castanospermum_australe"	0.0454545454545455	0.0909090909090909	0.0909090909090909	0	0	0.0454545454545455	0	0	0	0.0454545454545455	0	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0454545454545455	0.0454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Archontophoenix_alexandrae"	0.2	0	0	0	0.2	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cardwellia_sublimis"	0.142857142857143	0	0.0714285714285714	0.142857142857143	0	0.0714285714285714	0	0	0	0	0.0714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Clerodendrum_tracyanum"	0	0.0833333333333333	0	0	0	0.166666666666667	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mallotus_mollissimus"	0	0.166666666666667	0	0	0	0	0.0833333333333333	0.0833333333333333	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Smilax_cf._australis"	0.416666666666667	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Elaeocarpus_angustifolius"	0.1	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Glochidion_philippicum"	0	0.1	0.1	0	0.1	0	0	0	0	0.1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wrightia_laevis_subsp._millgar"	0.2	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Adenia_heterophylla"	0.25	0	0.125	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ficus_septica"	0	0.375	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Jasminum_didymum"	0.166666666666667	0.166666666666667	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Macaranga_tanarius"	0	0	0	0.166666666666667	0	0	0	0	0	0.166666666666667	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mucuna_gigantea"	0	0	0	0.166666666666667	0	0	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pachygone_longifolia"	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Passiflora_sp._indet."	0.166666666666667	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syzygium_sayeri"	0	0	0.166666666666667	0	0	0	0	0	0	0.166666666666667	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trichosanthes_pentaphylla"	0.166666666666667	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dysoxylum_papuanum"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Euodia_sp1_M_PA_004"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syzygium_gustavioides"	0	0	0.25	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp1_M_PA_004"	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aleurites_rockinghamensis"	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Crotalaria_sp1_M_PA_004"	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cryptocarya_hypospodia"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dysoxylum_mollissimum_subsp._molle"	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Embelia_caulialata"	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mallotus_paniculatus"	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neosepicaea_jucunda"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stephania_japonica"	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syzygium_cormiflorum"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Toona_ciliata"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Urena_lobata"	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
